account_id,country_code,cc_country,ll_country,bank_name,amount_usd,email,id
16273304,DE,US,DE,"TENNESSEE VALLEY F.C.U.",0.24907101796800002,mail.ru,NULL
16254610,LT,RU,LT,"JSC BANK OF MOSCOW",5.42,landmail.co,544857
16331887,FR,RU,FR,"JSC BANK OF MOSCOW",13.6,landmail.co,549393
16377865,DE,RU,DE,"JSC BANK OF MOSCOW",30.99,divermail.com,552554
16247260,UA,AU,UA,"WESTPAC BANKING CORPORATION",0.25,mail.bg,543480
16247367,UA,AU,UA,"WESTPAC BANKING CORPORATION",0.25,mail.comn,543437
16342498,GB,AU,FR,"WESTPAC BANKING CORPORATION",503.0954568,outlook.com,551368
16247260,,AU,UA,"WESTPAC BANKING CORPORATION",665.25,mail.bg,543480
16441958,GB,AU,GB,"WESTPAC BANKING CORPORATION",714.8808924,outlook.com,NULL
16340377,DE,UA,DE,"JSB DIAMANT",0.250133045384,gmail.com,NULL
16313807,EC,ES,EC,"CAJA DE AHORROS Y PENSIONES DE BARCELONA(LA CAIXA)",0.25,christianestay.com,NULL
16181154,IN,US,IN,"COMMUNITY AMERICA C.U.",8.253414,gmail.com,NULL
16287480,OM,US,OM,"FIRST NATIONAL BANK OF OMAHA",25.88,hotmail.com,NULL
16287480,,US,OM,"FIRST NATIONAL BANK OF OMAHA",3.37,hotmail.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",10.48,linearlocal.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",138.41,linearlocal.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",8.2,linearlocal.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",51.45,linearlocal.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",0.75,linearlocal.com,NULL
14619853,,US,PR,"CHASE BANK USA, N.A.",1.38,linearlocal.com,NULL
16247733,SE,RU,SE,"URAL BANK FOR RECONSTRUCTION AND DEVELOPMENT JSC",6.44,divermail.com,543508
16413236,US,AU,US,"NATIONAL AUSTRALIA BANK, LTD.",9.51,gmail.com,NULL
14069788,,AU,ZA,"NATIONAL AUSTRALIA BANK, LTD.",3.9354084800000004,thevoiceclinic.com.au,NULL
16202429,TT,VG,TT,"BANK OF NOVA SCOTIA",0.24150173038200004,gmail.com,551849
14132915,,TC,US,"BANK OF NOVA SCOTIA",10.48,claret.tc,NULL
16475103,RU,IN,RU,CITIBANK,80.41788,rajunair.com,NULL
16475103,,IN,RU,CITIBANK,16.271531239999998,rajunair.com,NULL
14030130,LB,CI,LB,"ECOBANK COTE D'IVOIRE",139.43,gmail.com,NULL
14030130,,CI,LB,"ECOBANK COTE D'IVOIRE",4.47,gmail.com,NULL
16436164,CA,US,CA,"CAPITAL ONE BANK (USA), N.A.",0.24698962827000004,hotmail.com,NULL
16466048,RU,US,RU,"PENNSYLVANIA STATE EMPLOYEES C.U.",102.6,gmail.com,562060
16177191,US,US,BR,"BANK OF AMERICA, N.A.",286.74,gmail.com,NULL
16308563,JP,US,JP,"PROVIDENT C.U.",5.42,gmail.com,NULL
16227329,BG,US,BG,"RELIANT COMMUNITY F.C.U.",0.273006,abv.bg,542018
16276289,PA,US,PA,"OAS STAFF F.C.U.",0.25,gmail.com,NULL
16280085,SE,US,SE,"OAS STAFF F.C.U.",0.273006,hotmail.com,NULL
15246135,,TW,AT,"CITIBANK TAIWAN, LTD.",10.48,yahoo.com.tw,NULL
14079118,VE,AU,VE,"CITIGROUP PTY, LTD.",0.25,gmail.com,NULL
14197789,,AU,AR,"CITIGROUP PTY, LTD.",5.36,gmail.com,NULL
14079118,,AU,VE,"CITIGROUP PTY, LTD.",8.21,gmail.com,NULL
16009075,US,AU,BR,"CITIGROUP PTY, LTD.",316.41,hotmail.com,NULL
16232863,PK,US,PK,"FIA CARD SERVICES, N.A.",0.25,outlook.com,542359
16255932,PK,US,PK,"FIA CARD SERVICES, N.A.",0.25,yahoo.com,546384
16255932,PK,US,PK,"FIA CARD SERVICES, N.A.",30.99,yahoo.com,546384
16108846,,US,PE,"FIA CARD SERVICES, N.A.",1.32,gmail.com,NULL
15982243,,US,CN,"FIA CARD SERVICES, N.A.",61.68,gmail.com,561418
15982243,,US,CN,"FIA CARD SERVICES, N.A.",3.37,gmail.com,561418
15982243,,US,CN,"FIA CARD SERVICES, N.A.",56.57,gmail.com,561418
15592546,,US,MX,"FIA CARD SERVICES, N.A.",9.60584223,gmail.com,NULL
15592546,,US,MX,"FIA CARD SERVICES, N.A.",4.97216953,gmail.com,NULL
14127346,,US,LK,"FIA CARD SERVICES, N.A.",10.48,gmail.com,NULL
16108846,,US,PE,"FIA CARD SERVICES, N.A.",10.48,gmail.com,NULL
16294897,IN,US,IN,"FIA CARD SERVICES, N.A.",3.4424495999999998,gmail.com,NULL
16459930,IN,US,IN,"FIA CARD SERVICES, N.A.",0.25089629247199996,yahoo.in,NULL
16108846,,US,PE,"FIA CARD SERVICES, N.A.",5.42,gmail.com,NULL
16243383,SA,NO,SA,"TELLER, A.S.",0.25,gmail.com,545604
16243383,,NO,SA,"TELLER, A.S.",102.6,gmail.com,545604
16117146,IN,MT,IN,"BANK OF VALLETTA P.L.C",0.24877801026799998,gmail.com,NULL
15719153,,MT,MX,"BANK OF VALLETTA P.L.C",10.48,1stpage1.com,NULL
15401679,,MT,IN,"BANK OF VALLETTA P.L.C",8.09304852,gmail.com,NULL
16452733,DE,MT,DE,"BANK OF VALLETTA P.L.C",39.48758784,yahoo.com,NULL
16116241,IN,US,IN,,0.24838382157199998,gmail.com,NULL
15246162,IN,US,IN,,9.857068799999999,gmail.com,NULL
15492827,IN,US,IN,,8.48,yandex.com,NULL
15492827,IN,US,IN,,5.42,yandex.com,NULL
16180245,IN,US,IN,,0.248746423128,gmail.com,NULL
15246162,IN,US,IN,,3.4424495999999998,gmail.com,NULL
15246162,IN,US,IN,,18.6771702,gmail.com,NULL
16377188,IN,US,IN,,0.25,gmail.com,NULL
15745311,,LT,BY,"AB DNB NORD BANKAS",10.48,accaddes.com,NULL
16167138,GB,LT,GB,"AB DNB NORD BANKAS",0.387974,gmail.com,NULL
16090327,UA,US,UA,,0.25,mail.ru,NULL
14151094,,IE,IL,"ULSTER BANK",10.53,gmail.com,NULL
14151094,,IE,IL,"ULSTER BANK",20.76,gmail.com,NULL
16478107,IT,IE,IT,"ROYAL BANK OF SCOTLAND",30.99,mailjet.pw,561043
16143815,GB,IE,GB,"BANK OF IRELAND",0.248826348952,gmail.com,NULL
16143852,GB,IE,GB,"BANK OF IRELAND",0.25,gmail.com,NULL
16463389,RU,IE,BG,"BANK OF IRELAND",0.25,mail.ru,560770
16463389,,IE,BG,"BANK OF IRELAND",499.52,mail.ru,560770
16463389,,IE,BG,"BANK OF IRELAND",72.88,mail.ru,560770
16265236,US,IE,US,"ROYAL BANK OF SCOTLAND",30.99,mail.dcu.ie,NULL
16265236,,IE,US,"ROYAL BANK OF SCOTLAND",3.37,mail.dcu.ie,NULL
16200349,IE,IE,US,"ROYAL BANK OF SCOTLAND",0.24716325204000003,gmail.com,NULL
16118015,ES,IE,ES,"ALLIED IRISH BANKS PLC",33.896424960000004,mail.com,534510
16169218,ES,IE,ES,"ALLIED IRISH BANKS PLC",0.24721348514400002,pygo.me,538864
16305206,TH,IE,TH,"ALLIED IRISH BANKS PLC",33.896424960000004,gmail.com,NULL
16336784,RO,IE,SA,"ALLIED IRISH BANKS PLC",10.53,tcd.ie,561543
16336784,,IE,SA,"ALLIED IRISH BANKS PLC",5.42,tcd.ie,561543
16336784,,IE,SA,"ALLIED IRISH BANKS PLC",1.08,tcd.ie,561543
16305206,,IE,TH,"ALLIED IRISH BANKS PLC",2.6208576000000003,gmail.com,NULL
15962122,,IE,BD,"ALLIED IRISH BANKS PLC",10.48,yahoo.com,NULL
16026869,,IE,SA,"ALLIED IRISH BANKS PLC",4.73938416,yahoo.ie,NULL
15109231,,IE,NL,"ALLIED IRISH BANKS PLC",10.48,gmail.com,NULL
16305206,,IE,TH,"ALLIED IRISH BANKS PLC",5.74404624,gmail.com,NULL
16305206,,IE,TH,"ALLIED IRISH BANKS PLC",5.7222057600000005,gmail.com,NULL
16336784,,IE,SA,"ALLIED IRISH BANKS PLC",1.49,tcd.ie,561543
14354671,,IE,ES,"ALLIED IRISH BANKS PLC",9.260363520000002,gmail.com,NULL
16160727,BD,IN,BD,,0.25,gmail.com,537511
16451993,LT,RU,LT,"JSC GE MONEYBANK",30.99,postonline.me,558627
16310088,RO,AE,RO,"NATIONAL BANK OF ABU DHABI",0.25,gmail.com,548501
15557432,,ES,VE,"CAJA DE AHORROS Y PENSIONES DE BARCELONA(LA CAIXA)",5.42,gmail.com,NULL
15557432,,ES,VE,"CAJA DE AHORROS Y PENSIONES DE BARCELONA(LA CAIXA)",10.48,gmail.com,NULL
16284625,RO,SA,RO,,0.25098096794400004,hotmail.com,NULL
16354754,RO,SA,RO,,0.25,hotmail.com,NULL
14268745,,MT,CZ,"BANK OF VALLETTA P.L.C",9.260363520000002,gmail.com,NULL
16459579,TT,FI,TT,"POHJOLA BANK PLC",542.49,mail.ru,559347
16236264,GR,AL,GR,"BANKA KOMBETARE TREGTARE SH.A.",0.273006,gmail.com,NULL
14047728,TR,AL,TR,"BANKA KOMBETARE TREGTARE SH.A.",41.22,yahoo.com,NULL
16170646,AR,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",358.35,hotmail.com,NULL
16170646,,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",11.04,hotmail.com,NULL
16170646,,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",1.06,hotmail.com,NULL
16170646,,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",1.65,hotmail.com,NULL
16170646,,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",1.57,hotmail.com,NULL
16170646,,PY,AR,"SUDAMERIS BANK S.A.E.C.A.",5.06,hotmail.com,NULL
16340592,IT,AE,IT,"ABU DHABI ISLAMIC BANK",0.24867679730400002,yahoo.com,559861
16340592,IT,AE,IT,"ABU DHABI ISLAMIC BANK",30.99,yahoo.com,559861
16340592,IT,AE,IT,"ABU DHABI ISLAMIC BANK",409.5,yahoo.com,559861
14691475,,EC,US,"BANCO DE GUAYAQUIL, S.A.",10.48,gmail.com,NULL
16309994,RS,ES,RS,"BANCO COOPERATIVO ESPANOL, S.A.",0.25,mail.bg,547843
16309994,,ES,RS,"BANCO COOPERATIVO ESPANOL, S.A.",123.06,mail.bg,547843
16237398,US,US,CN,,0.25,qq.com,NULL
16237398,,US,CN,,736.86,qq.com,NULL
16237398,,US,CN,,21.78,qq.com,NULL
16237398,,US,CN,,102.6,qq.com,NULL
16355986,GB,US,GB,"AMERICA'S CREDIT UNION, A F.C.U.",0.25,gmail.com,NULL
16355986,,US,GB,"AMERICA'S CREDIT UNION, A F.C.U.",5.42,gmail.com,NULL
16355986,,US,GB,"AMERICA'S CREDIT UNION, A F.C.U.",1.32,gmail.com,NULL
16392189,RO,SA,RO,"SAUDI BRITISH BANK",71.91,hotmail.com,NULL
16392189,,SA,RO,"SAUDI BRITISH BANK",3.37,hotmail.com,NULL
16212433,MX,AR,MX,"BANCO DE GALICIA Y BUENOS AIRES, S.A.",0.25,gmail.com,NULL
16189495,BB,US,BB,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",20.76,ccgrenadines.com,NULL
16189495,,US,BB,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",3.37,ccgrenadines.com,NULL
16189495,,US,BB,"FIA CARD SERVICES, NATIONAL ASSOCIATION (2)",20.76,ccgrenadines.com,NULL
14030572,JP,AE,JP,"NATIONAL BANK OF ABU DHABI",204.9,gmail.com,NULL
16294174,BG,US,BG,"WELLS FARGO BANK, N.A.",0.273006,abv.bg,546804
16317085,RO,US,RO,"WELLS FARGO BANK, N.A.",0.273006,bk.ru,548321
16317085,RO,US,RO,"WELLS FARGO BANK, N.A.",279.66734640000004,bk.ru,548321
16317085,RO,US,RO,"WELLS FARGO BANK, N.A.",391.3814016,bk.ru,548321
16294174,BG,US,BG,"WELLS FARGO BANK, N.A.",33.896424960000004,abv.bg,546804
14000003,,US,RU,"WELLS FARGO BANK, N.A.",10.48,gmail.com,562744
16481510,PK,US,PK,"WELLS FARGO BANK, N.A.",0.25,outlook.com,561120
16481510,,US,PK,"WELLS FARGO BANK, N.A.",51.45,outlook.com,561120
16295460,BG,US,BG,"WELLS FARGO BANK, N.A.",0.273006,abv.bg,546863
16230205,SA,US,SA,"WELLS FARGO BANK, N.A.",0.25,hotmail.com,NULL
16132562,BG,US,BG,"WELLS FARGO BANK, N.A.",0.273006,abv.bg,535675
15944749,PK,US,PK,"WELLS FARGO BANK, N.A.",5.42,gmail.com,541234
16138191,NG,US,NG,"WELLS FARGO BANK, N.A.",0.25,gmail.com,NULL
16267930,US,US,VE,"WELLS FARGO BANK, N.A.",0.25,gmail.com,545128
16268649,VE,US,VE,"WELLS FARGO BANK, N.A.",30.99,gmail.com,545123
16032429,ID,US,ID,"WELLS FARGO BANK, N.A.",0.246716,hotmail.com,NULL
16332307,RU,US,RU,"WELLS FARGO BANK, N.A.",235.59,mail.ru,549363
16337989,VE,US,VE,"WELLS FARGO BANK, N.A.",30.99,gmail.com,550017
16349615,VE,US,VE,"WELLS FARGO BANK, N.A.",10.53,gmail.com,550642
15962411,,US,PK,"WELLS FARGO BANK, N.A.",15.73,gmail.com,NULL
16349615,,US,VE,"WELLS FARGO BANK, N.A.",30.99,gmail.com,550642
16268649,,US,VE,"WELLS FARGO BANK, N.A.",30.99,gmail.com,545123
16268649,,US,VE,"WELLS FARGO BANK, N.A.",102.6,gmail.com,545123
16267930,,US,VE,"WELLS FARGO BANK, N.A.",30.99,gmail.com,545128
15962411,,US,PK,"WELLS FARGO BANK, N.A.",7.97,gmail.com,NULL
15962411,,US,PK,"WELLS FARGO BANK, N.A.",3.54,gmail.com,NULL
15962411,,US,PK,"WELLS FARGO BANK, N.A.",6.49,gmail.com,NULL
16397809,NL,US,CN,"WELLS FARGO BANK, N.A.",0.273006,steelecg.com,NULL
15962411,,US,PK,"WELLS FARGO BANK, N.A.",3.66,gmail.com,NULL
16397809,CN,US,CN,"WELLS FARGO BANK, N.A.",11.00760192,steelecg.com,NULL
16068229,ES,DE,ES,"LANDESBANK BERLIN AG",5.42,taxame.com,534084
15477802,,DE,CZ,"LANDESBANK BERLIN AG",9.260363520000002,gmx.ch,NULL
14359183,,DE,LU,"LANDESBANK BERLIN AG",9.260363520000002,web.de,NULL
16158683,EG,IN,EG,"HDFC BANK, LTD.",30.99,aol.com,538512
16158683,,IN,EG,"HDFC BANK, LTD.",61.68,aol.com,538512
16158683,,IN,EG,"HDFC BANK, LTD.",10.53,aol.com,538512
16158683,,IN,EG,"HDFC BANK, LTD.",3.37,aol.com,538512
16158683,,IN,EG,"HDFC BANK, LTD.",30.99,aol.com,538512
16217523,NL,US,NL,,0.24613238138400004,mail.denmark,541317
16177085,VE,US,VE,,0.25,gmail.com,NULL
14501162,,SG,TN,"OVERSEA-CHINESE BANKING CORP., LTD.",10.48,gmail.com,NULL
16294892,BG,CH,BG,"SWISS POST",0.25154336030400004,abv.bg,546828
16294892,,CH,BG,"SWISS POST",620.4006748800001,abv.bg,546828
15889206,GB,CH,GB,"SWISS POST",10.090301760000001,gmail.com,NULL
14641428,IN,US,IN,"TARGET NATIONAL BANK",8.09304852,gmail.com,NULL
14641428,,US,IN,"TARGET NATIONAL BANK",4.244276999999999,gmail.com,NULL
14641428,,US,IN,"TARGET NATIONAL BANK",5.59821312,gmail.com,NULL
15250471,,TR,PL,"AKBANK T.A.S.",10.72518468,gmail.com,NULL
16119488,DZ,US,DZ,"REGIONS BANK",0.25,outlook.fr,NULL
14877114,RU,US,RU,"WELLS FARGO BANK, N.A.",30.99,gmail.com,NULL
14877114,,US,RU,"WELLS FARGO BANK, N.A.",10.48,gmail.com,NULL
16209003,SI,US,SI,"BANK OF AMERICA, N.A.",0.273006,mail.com,540672
16209003,SI,US,SI,"BANK OF AMERICA, N.A.",0.273006,mail.com,540675
15619764,MX,US,MX,"BANK OF AMERICA, N.A.",102.6,gmail.com,NULL
15619764,,US,MX,"BANK OF AMERICA, N.A.",31.584876,gmail.com,NULL
15310606,CL,IN,CL,"HDFC BANK, LTD.",160.60062,gmail.com,NULL
15502990,AU,MY,AU,,225.5517696,hotmail.com,NULL
15502990,,MY,AU,,7.6578937400000004,hotmail.com,NULL
16308711,AU,US,AU,,0.24882060645600004,3dmds.com.au,NULL
15571678,,US,AU,,8.443507,hodgsonaustralia.com,NULL
16308711,,US,AU,,40.80783644,3dmds.com.au,NULL
16308711,,US,AU,,3.7885648800000005,3dmds.com.au,NULL
16308711,,US,AU,,40.82252080000001,3dmds.com.au,NULL
16308711,,US,AU,,1.12335354,3dmds.com.au,NULL
15366492,,KR,GB,,11.080537439999999,outlook.com,NULL
16055546,NZ,US,NZ,,98.84969632,gmail.com,NULL
16055546,,US,NZ,,3.15547544,gmail.com,NULL
15955554,NZ,US,NZ,,201.53057280000002,gmail.com,NULL
15955554,,US,NZ,,141.13044312,gmail.com,NULL
15955554,,US,NZ,,637.7537316,gmail.com,NULL
15982576,IN,US,IN,"U.S. BANK, N.A.",0.249363712656,gmail.com,NULL
16312835,MA,US,MA,"U.S. BANK, N.A.",5.42,gmail.com,549875
16278981,GB,US,GB,"U.S. BANK, N.A.",0.25,hotmail.com,NULL
15982576,,US,IN,"U.S. BANK, N.A.",166.57819231999997,gmail.com,NULL
15982576,,US,IN,"U.S. BANK, N.A.",10.9669296,gmail.com,NULL
15982576,,US,IN,"U.S. BANK, N.A.",10.989503039999999,gmail.com,NULL
14360844,,CN,US,"CHINA CONSTRUCTION BANK CORPORATION",10.48,nyu.edu,NULL
16061196,,CN,US,"CHINA CONSTRUCTION BANK CORPORATION",10.48,gmail.com,NULL
16051204,,CN,SG,"CHINA CONSTRUCTION BANK CORPORATION",9.033380320000001,gmail.com,NULL
15263129,DE,CN,DE,"CHINA CONSTRUCTION BANK CORPORATION",1.4851526400000004,163.com,NULL
16462769,TW,NZ,TW,"ANZ NATIONAL BANK, LTD.",511.8,gmail.com,559631
16462769,,NZ,TW,"ANZ NATIONAL BANK, LTD.",15.65,gmail.com,559631
15881478,LT,AM,LT,,0.273006,gmail.com,550757
16041458,,AE,IQ,,409.5,gmail.com,NULL
16041458,,AE,IQ,,511.8,gmail.com,NULL
16041458,,AE,IQ,,256.05,gmail.com,NULL
15901362,,AE,RO,,9.260363520000002,yahoo.com,NULL
15584297,,AE,IQ,,10.43,alnakheelgroup.com,NULL
16041458,IQ,AE,IQ,,256.05,gmail.com,NULL
16358133,GB,AE,GB,,0.2501268378,gmail.com,NULL
15828121,RO,AE,RO,,0.273006,gmail.com,NULL
16362134,HK,AE,HK,,0.25,gmail.com,NULL
16487426,IQ,AE,IQ,,0.25,gmail.com,NULL
16487426,,AE,IQ,,34.06,gmail.com,NULL
16487426,,AE,IQ,,3.37,gmail.com,NULL
16192526,OM,IN,OM,,0.25,gmail.com,NULL
16069463,SE,IN,SE,,0.24707425836799998,gmail.com,535624
15660134,JP,IN,JP,,15.65,gmail.com,NULL
14024598,US,IN,US,,0.25,ixlera.com,NULL
14024598,,IN,US,,10.48,ixlera.com,NULL
15300133,,IN,CZ,,8.09304852,gmail.com,NULL
14119154,,IN,US,,4.39,gmail.com,NULL
16280932,PK,PK,US,"UNITED BANK, LTD.",0.25,gmail.com,551335
16281385,PK,PK,US,"UNITED BANK, LTD.",0.25,gmail.com,551346
16280932,US,PK,US,"UNITED BANK, LTD.",13.6,gmail.com,551335
16280932,US,PK,US,"UNITED BANK, LTD.",5.42,gmail.com,551335
16308907,PK,PK,RO,"UNITED BANK, LTD.",0.25,gmail.com,551340
16330505,PK,PK,US,"UNITED BANK, LTD.",0.25,outlook.com,551232
16308907,RO,PK,RO,"UNITED BANK, LTD.",49.4,gmail.com,551340
16281385,US,PK,US,"UNITED BANK, LTD.",44.29,gmail.com,551346
16334050,PK,PK,US,"UNITED BANK, LTD.",0.25,outlook.com,551354
15700471,,IN,HK,"SBI CARDS AND PAYMENT SERVICES PTE, LTD.",8.09304852,gmail.com,NULL
15951176,,IN,RO,"SBI CARDS AND PAYMENT SERVICES PTE, LTD.",537.32,gmail.com,NULL
16485141,US,IN,US,"SBI CARDS AND PAYMENT SERVICES PTE, LTD.",5.42,mindbowser.com,NULL
14645088,,BG,CH,,3.58183872,gmail.com,NULL
14645088,CH,BG,CH,,23.32,gmail.com,NULL
15810270,GB,CN,GB,"BANK OF CHINA, LTD.",1.9088320799999998,yahoo.co.uk,NULL
16307830,PL,UA,PL,"JSC KREDOBANK",0.249076204208,ukr.net,NULL
15227017,,IN,US,CITIBANK,8.09304852,gmail.com,NULL
16359488,US,IN,US,CITIBANK,0.25,quezaal.com,NULL
16334119,SA,IN,SA,CITIBANK,59.63,gmail.com,NULL
15438235,US,IN,US,CITIBANK,102.6,gmail.com,NULL
15438235,,IN,US,CITIBANK,68.48,gmail.com,NULL
16390518,US,IN,US,CITIBANK,3.5065644399999996,gmail.com,NULL
16390518,,IN,US,CITIBANK,2.3633137599999996,gmail.com,NULL
16450414,US,IN,US,CITIBANK,4.244276999999999,gmail.com,NULL
16450414,,IN,US,CITIBANK,4.244276999999999,gmail.com,NULL
15948836,,TW,NZ,"SECOND CREDIT COOPERATIVE OF KEELUNG",8.21342048,gmail.com,NULL
16256117,US,TH,US,CITIBANK,204.9,mail.com,551510
15534101,,US,TH,"CHASE BANK USA, N.A.",10.48,gmail.com,NULL
16091493,IN,US,IN,"CHASE BANK USA, N.A.",4.244276999999999,biogetica.com,NULL
16199863,US,US,RU,"CHASE BANK USA, N.A.",511.8,yahoo.com,541437
16202724,QA,US,QA,"CHASE BANK USA, N.A.",30.99,hillpointllc.com,NULL
16228943,US,US,RU,"CHASE BANK USA, N.A.",511.8,outlook.com,542154
14035872,KR,US,KR,"CHASE BANK USA, N.A.",230.48,gmail.com,NULL
16278810,TH,US,TH,"CHASE BANK USA, N.A.",10.53,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",3.37,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",5.42,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",102.6,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",51.45,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",28.94,gmail.com,NULL
14035872,,US,KR,"CHASE BANK USA, N.A.",3.37,gmail.com,NULL
14035872,,US,KR,"CHASE BANK USA, N.A.",4.9,gmail.com,NULL
14035872,,US,KR,"CHASE BANK USA, N.A.",77.03,gmail.com,NULL
16202724,,US,QA,"CHASE BANK USA, N.A.",73.96,hillpointllc.com,NULL
16202724,,US,QA,"CHASE BANK USA, N.A.",3.43,hillpointllc.com,NULL
16202724,,US,QA,"CHASE BANK USA, N.A.",1.92,hillpointllc.com,NULL
15521945,,US,IL,"CHASE BANK USA, N.A.",1.31,gmail.com,537347
16455823,SE,US,SE,"CHASE BANK USA, N.A.",0,mail.bg,558955
16278810,,US,TH,"CHASE BANK USA, N.A.",41.22,gmail.com,NULL
16278810,,US,TH,"CHASE BANK USA, N.A.",1.83,gmail.com,NULL
16208838,RO,MD,RO,VICTORIABANK,0,gmail.com,NULL
16292343,DE,MD,DE,VICTORIABANK,0.25,yandex.com,NULL
16254425,FR,TH,FR,"KRUNGTHAI CARD PUBLIC CO., LTD.",688.54297248,hotmail.com,546400
16254425,,TH,FR,"KRUNGTHAI CARD PUBLIC CO., LTD.",21.032382240000004,hotmail.com,546400
16254425,,TH,FR,"KRUNGTHAI CARD PUBLIC CO., LTD.",1.5288336,hotmail.com,546400
15933864,US,CN,US,"CHINA MERCHANTS BANK",0.25,1byone.com,NULL
16186672,NO,CN,NO,"CHINA MERCHANTS BANK",0.25,163.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",30.99,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",3.37,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",29.97,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",20.76,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",8.48,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",5.42,1byone.com,NULL
15933864,,CN,US,"CHINA MERCHANTS BANK",10.53,1byone.com,NULL
15931927,,CN,US,"CHINA MERCHANTS BANK",10.48,gmail.com,NULL
16329684,TW,CN,TW,"CHINA MERCHANTS BANK",0.25,hotmail.com,549889
16329684,,CN,TW,"CHINA MERCHANTS BANK",5.42,hotmail.com,549889
15876251,,CN,TW,"CHINA MERCHANTS BANK",10.48,hotmail.com,540339
15263504,,CN,SG,"CHINA MERCHANTS BANK",9.033380320000001,kenmlai.me,NULL
14902654,,CN,PH,"CHINA MERCHANTS BANK",10.48,authografic.com,NULL
15288159,,CN,HK,"CHINA MERCHANTS BANK",10.735962540000001,163.com,NULL
14862031,,CN,US,"CHINA MERCHANTS BANK",10.48,me.com,NULL
14895085,,CN,JP,"CHINA MERCHANTS BANK",10.48,hotmail.com,NULL
16120859,VE,US,VE,,0.25,gmail.com,NULL
16282870,CN,US,CN,,0.25,raycursive.com,NULL
16120859,,US,VE,,5.42,gmail.com,NULL
16044728,,US,CO,,5.42,gmail.com,NULL
16044728,,US,CO,,102.6,gmail.com,NULL
16044728,,US,CO,,3.37,gmail.com,NULL
15143667,,US,SA,,10.48,gmail.com,NULL
16280451,NL,US,ES,"BOKF, N.A.",726.5235672,mail.ru,545921
16358591,US,PH,US,"UNION BANK OF THE PHILIPPINES",0.25,gmail.com,551139
14767303,,SK,IT,"TATRA BANKA, A.S.",9.260363520000002,yahoo.com,NULL
14443054,,CY,GB,"HELLENIC BANK PUBLIC CO., LTD.",9.91661544,hotmail.com,NULL
15614094,CZ,SK,CZ,"SLOVENSKA SPORITELNA, A.S.",0.249859911688,biosdesign.eu,NULL
16340592,IT,SA,IT,"BANQUE SAUDI FRANSI",0,yahoo.com,559861
16168192,IT,RU,IT,"OJSC BANK URALSIB",5.42,valemail.net,538089
16237172,US,RU,US,"OJSC BANK URALSIB",7.46,bladesmail.net,542698
16254946,DE,RU,DE,"OJSC BANK URALSIB",5.42,divermail.com,544013
16272009,FR,RU,FR,"OJSC BANK URALSIB",6.44,flurred.com,545692
16301112,DE,RU,DE,"OJSC BANK URALSIB",5.42,divermail.com,547185
16331887,FR,RU,FR,"OJSC BANK URALSIB",12.58,landmail.co,549393
16331887,,RU,FR,"OJSC BANK URALSIB",5.42,landmail.co,549393
16254946,,RU,DE,"OJSC BANK URALSIB",6.44,divermail.com,544013
16473276,HK,BR,HK,"HSBC BANK BRASIL S.A. - BANCO MULTIPLO",0.25006974894,hotmail.com,NULL
15993129,,BR,DE,"HSBC BANK BRASIL S.A. - BANCO MULTIPLO",9.91661544,hotmail.com,NULL
16479158,US,US,PK,"METRO C.U.",0.25,yahoo.com,560960
16479158,,US,PK,"METRO C.U.",5.36,yahoo.com,560960
16479158,,US,PK,"METRO C.U.",133.29,yahoo.com,560960
16479158,,US,PK,"METRO C.U.",4.29,yahoo.com,560960
16479158,,US,PK,"METRO C.U.",511.8,yahoo.com,560960
15435475,,US,VE,"JPMORGAN CHASE BANK, N.A.",10.48,gmail.com,NULL
16018967,,PA,ES,"POPULAR BANK LTD., INC.",10.48,gmail.com,NULL
14160632,,PA,DO,"POPULAR BANK LTD., INC.",10.48,mac.com,NULL
16031713,,US,IN,"COMMERCE BANCSHARES, INC.",8.09304852,gmail.com,NULL
